accession,seq_len,epitope_density,n_epitope_residues,model_family,method,label_variant,auroc,auprc,precision_at_k,source_probe_rows_path
K7AKA2,455,0.0659340659340659,30,MTL (06 top1_unfrozen),gradient_x_input,original,0.5454901960784314,0.0920450169316572,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AKA2,455,0.0659340659340659,30,MTL (06 top1_unfrozen),gradient_x_input,scrambled,0.596,0.1421359735175056,0.1666666716337204,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AKA2,455,0.0659340659340659,30,MTL (06 top1_unfrozen),smoothgrad_ig,original,0.3234509803921568,0.0461948213394719,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AKA2,455,0.0659340659340659,30,MTL (06 top1_unfrozen),smoothgrad_ig,scrambled,0.4122352941176471,0.0544478872215418,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AKA2,455,0.0659340659340659,30,MTL (06 top1_unfrozen),occlusion,original,0.428392156862745,0.0633531347647274,0.0333333350718021,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AKA2,455,0.0659340659340659,30,MTL (06 top1_unfrozen),occlusion,scrambled,0.5479215686274509,0.0807319403666583,0.0666666701436042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AKA2,455,0.0659340659340659,30,MTL (06 top1_unfrozen),random_mean,original,0.5042392156862745,0.078331100811832,0.0700000025704503,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AKA2,455,0.0659340659340659,30,MTL (06 top1_unfrozen),random_mean,scrambled,0.5037882352941176,0.0771325328831888,0.0670000024884939,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (06 top1_unfrozen),residue_head,original,0.5760869565217391,0.1604136601657163,0.0666666701436042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (06 top1_unfrozen),residue_head,scrambled,0.5376811594202898,0.1763627261580469,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (06 top1_unfrozen),attention_weights,original,0.4210144927536232,0.1204418170516801,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (06 top1_unfrozen),attention_weights,scrambled,0.6144927536231883,0.2048545124315431,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (06 top1_unfrozen),integrated_gradients,original,0.4492753623188406,0.1437967702102729,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (06 top1_unfrozen),integrated_gradients,scrambled,0.5152173913043478,0.1696636215470574,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (06 top1_unfrozen),gradient_x_input,original,0.4934782608695652,0.2061852755203047,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (06 top1_unfrozen),gradient_x_input,scrambled,0.4594202898550724,0.1934623101817705,0.0666666701436042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (06 top1_unfrozen),smoothgrad_ig,original,0.4601449275362319,0.1464819820219271,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (06 top1_unfrozen),smoothgrad_ig,scrambled,0.5594202898550725,0.2199432410140797,0.2000000029802322,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (06 top1_unfrozen),occlusion,original,0.618840579710145,0.1965446673103665,0.2000000029802322,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (06 top1_unfrozen),occlusion,scrambled,0.6173913043478261,0.2853291257029574,0.3333333432674408,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (06 top1_unfrozen),random_mean,original,0.5153550724637681,0.1814070183710228,0.1553333391249179,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6ZY75,107,0.1401869158878504,15,MTL (06 top1_unfrozen),random_mean,scrambled,0.500659420289855,0.1751865887871005,0.1413333386927843,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (06 top1_unfrozen),residue_head,original,0.5591194968553459,0.4181450372955409,0.4333333373069763,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (06 top1_unfrozen),residue_head,scrambled,0.4358490566037736,0.3693069808025485,0.233333334326744,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (06 top1_unfrozen),attention_weights,original,0.5490566037735849,0.4200742515370826,0.4333333373069763,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (06 top1_unfrozen),attention_weights,scrambled,0.5320754716981132,0.3746589817530219,0.4333333373069763,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (06 top1_unfrozen),integrated_gradients,original,0.1962264150943396,0.2452925719343333,0.0666666701436042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (06 top1_unfrozen),integrated_gradients,scrambled,0.5150943396226415,0.4462941005848294,0.3666666746139526,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (06 top1_unfrozen),gradient_x_input,original,0.4484276729559748,0.341370152582247,0.3666666746139526,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (06 top1_unfrozen),gradient_x_input,scrambled,0.480503144654088,0.3637650036130962,0.3666666746139526,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (06 top1_unfrozen),smoothgrad_ig,original,0.1930817610062893,0.2446543516468904,0.1000000014901161,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (06 top1_unfrozen),smoothgrad_ig,scrambled,0.5371069182389937,0.3653824348707575,0.3666666746139526,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (06 top1_unfrozen),occlusion,original,0.3276729559748427,0.3077955762115932,0.1666666716337204,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (06 top1_unfrozen),occlusion,scrambled,0.4515723270440251,0.3421226986257771,0.3333333432674408,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (06 top1_unfrozen),random_mean,original,0.5053584905660377,0.3989280441361593,0.3613333404064178,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K6Z6R1,83,0.3614457831325301,30,MTL (06 top1_unfrozen),random_mean,scrambled,0.5007232704402516,0.3910907547925199,0.3616666746139526,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (06 top1_unfrozen),residue_head,original,0.6309636650868878,0.0459223802542628,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (06 top1_unfrozen),residue_head,scrambled,0.3331753554502369,0.0276630253115986,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (06 top1_unfrozen),attention_weights,original,0.3377567140600315,0.0258491151129927,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (06 top1_unfrozen),attention_weights,scrambled,0.3921011058451816,0.0291251364305306,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (06 top1_unfrozen),integrated_gradients,original,0.5276461295418642,0.0395063872969904,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (06 top1_unfrozen),integrated_gradients,scrambled,0.4691943127962085,0.0418936597660736,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (06 top1_unfrozen),gradient_x_input,original,0.4344391785150079,0.0298022871218776,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (06 top1_unfrozen),gradient_x_input,scrambled,0.6097946287519748,0.0562511628353907,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (06 top1_unfrozen),smoothgrad_ig,original,0.5287519747235387,0.0394195840313289,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (06 top1_unfrozen),smoothgrad_ig,scrambled,0.5423380726698263,0.0696764464884479,0.0666666701436042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (06 top1_unfrozen),occlusion,original,0.4067930489731437,0.0294644696537533,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (06 top1_unfrozen),occlusion,scrambled,0.4755924170616113,0.0383601858188924,0.0666666701436042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (06 top1_unfrozen),random_mean,original,0.5101406003159559,0.0494354938961087,0.038000001758337,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AEU1,437,0.034324942791762,15,MTL (06 top1_unfrozen),random_mean,scrambled,0.5011074249605055,0.0490824803316358,0.0373333352059125,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (06 top1_unfrozen),residue_head,original,0.7858585858585858,0.1760461405487674,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (06 top1_unfrozen),residue_head,scrambled,0.5733333333333334,0.1003747116597983,0.0666666701436042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (06 top1_unfrozen),attention_weights,original,0.4307070707070707,0.0733773277486724,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (06 top1_unfrozen),attention_weights,scrambled,0.6072727272727273,0.2499010572936056,0.2666666805744171,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (06 top1_unfrozen),integrated_gradients,original,0.6383838383838384,0.1652881514692847,0.2666666805744171,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (06 top1_unfrozen),integrated_gradients,scrambled,0.5551515151515152,0.1722694548096716,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (06 top1_unfrozen),gradient_x_input,original,0.837979797979798,0.4675326849902262,0.4666666686534881,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (06 top1_unfrozen),gradient_x_input,scrambled,0.4739393939393939,0.1201129547822987,0.2000000029802322,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (06 top1_unfrozen),smoothgrad_ig,original,0.6456565656565656,0.1651809466723665,0.2666666805744171,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (06 top1_unfrozen),smoothgrad_ig,scrambled,0.5357575757575757,0.1101713372683012,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (06 top1_unfrozen),occlusion,original,0.4628282828282828,0.2282323232323232,0.2000000029802322,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (06 top1_unfrozen),occlusion,scrambled,0.5234343434343434,0.1109999854351297,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (06 top1_unfrozen),random_mean,original,0.5072969696969697,0.1168239445082675,0.0986666705459356,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
K7AET4,180,0.0833333333333333,15,MTL (06 top1_unfrozen),random_mean,scrambled,0.4942707070707072,0.1091237577788242,0.0833333369344472,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/mtl_top1_unfrozen_probing_rows.csv
